Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ09,OUT045,2501.827773
DRZ11,OUT046,2006.391809
FDK41,OUT049,1569.488189
FDE56,OUT049,1209.113305
FDH34,OUT013,2929.43475
DRI49,OUT013,1426.184036
DRI59,OUT046,3453.010346
DRC36,OUT049,2817.538063
FDS15,OUT019,1.87167441
FDI07,OUT018,2780.667573
FDZ15,OUT018,1674.442653
NCX41,OUT027,4711.857374
NCO29,OUT019,804.4153391
FDF57,OUT013,2677.58271
FDI33,OUT035,1685.072208
DRJ47,OUT049,2791.837241
FDB34,OUT046,1474.201482
FDY22,OUT027,3739.367097
DRL11,OUT017,2600.853964
FDY46,OUT035,3084.578767
FDG17,OUT013,3745.764008
FDE52,OUT018,1243.662902
DRP47,OUT027,5286.870011
FDO01,OUT010,230.3564716
FDL09,OUT046,2666.182555
FDR57,OUT013,2524.355822
DRD37,OUT035,1071.526926
FDQ36,OUT027,2249.022559
FDL33,OUT049,3145.551703
FDL48,OUT045,880.571192
FDL28,OUT049,3634.882541
NCN29,OUT046,919.1701111
FDO13,OUT035,2758.032194
FDB38,OUT045,2483.313572
FDI36,OUT035,3192.575412
FDI58,OUT035,1692.184475
FDH22,OUT018,1821.572495
FDQ27,OUT013,1770.378298
FDT33,OUT046,2615.195579
FDC56,OUT045,1873.49458
FDF14,OUT046,2453.87838
FDQ39,OUT017,3085.443291
NCM43,OUT017,2689.884562
FDS46,OUT035,2102.079269
FDI22,OUT049,3298.778591
NCE43,OUT045,2607.038993
FDZ36,OUT010,1064.333417
FDR13,OUT019,83.70274851
FDP46,OUT018,1255.553858
FDW56,OUT019,1169.946402
FDB40,OUT017,2416.621366
FDM28,OUT018,2535.061287
FDV49,OUT013,4052.818337
NCS53,OUT018,2220.405669
FDO03,OUT049,3604.403031
FDT15,OUT035,3010.298902
FDD33,OUT049,3630.555698
FDX13,OUT017,3923.709902
FDH60,OUT013,3090.337282
DRH51,OUT046,1472.282571
NCL07,OUT049,932.1238186
FDW51,OUT045,3227.770897
FDF21,OUT019,1114.706936
FDH26,OUT019,431.1714557
FDJ03,OUT049,1051.107729
FDU35,OUT017,1736.849353
DRL01,OUT018,3293.328478
FDE59,OUT045,695.3977277
FDI60,OUT035,1299.522701
DRH39,OUT035,1489.926698
FDK36,OUT049,1037.297862
FDN52,OUT045,1388.416231
FDU12,OUT017,4098.836968
NCT05,OUT027,5348.769899
FDS37,OUT027,3366.68659
FDK24,OUT017,1000.519516
DRF36,OUT013,3008.456127
FDN46,OUT010,1.87167441
NCN06,OUT045,2491.818551
FDD59,OUT035,1538.957587
FDM14,OUT045,1735.959293
FDO10,OUT018,783.3445082
FDU35,OUT013,1672.731189
NCA30,OUT018,2676.923418
NCO41,OUT049,1724.144966
FDI24,OUT046,2754.197933
FDZ16,OUT046,2996.003574
FDV47,OUT046,1423.251683
FDV16,OUT045,663.9773504
FDZ22,OUT035,1556.530921
FDO20,OUT010,2035.430982
FDW38,OUT013,1064.453617
FDW52,OUT045,2515.637639
FDT43,OUT019,1.87167441
NCS29,OUT045,3954.61771
NCC31,OUT017,2546.555365
FDA21,OUT017,3005.481047
FDQ55,OUT046,1901.217765
NCE54,OUT049,1418.105858
FDD45,OUT017,1677.84642
NCP17,OUT017,1248.496558
FDR47,OUT035,3147.345168
DRM35,OUT013,2804.694108
FDR47,OUT019,1205.167424
FDX19,OUT010,1748.846941
FDV22,OUT027,3924.540561
FDQ46,OUT027,3280.967614
DRO47,OUT045,1775.432804
FDB44,OUT010,1415.150924
FDN02,OUT010,1336.581392
FDW10,OUT045,2665.552904
FDJ41,OUT019,2181.495522
FDM50,OUT046,1073.864065
FDW10,OUT035,2916.526792
FDY48,OUT049,1794.135164
NCE30,OUT027,4735.676462
FDO04,OUT045,981.4927462
FDQ26,OUT010,1.87167441
NCX29,OUT018,2066.689759
FDE39,OUT046,1924.021632
NCR54,OUT027,4475.73411
NCP55,OUT027,2503.208178
FDX22,OUT017,3357.239421
FDI05,OUT035,1443.718411
FDC51,OUT027,3475.698455
FDC10,OUT013,1973.576941
FDJ46,OUT045,2662.241282
FDV10,OUT010,1.87167441
FDX12,OUT027,5157.914056
FDL43,OUT019,1.87167441
DRB13,OUT046,2943.172042
FDF59,OUT027,3520.439677
FDT35,OUT049,2732.834308
NCJ19,OUT035,1219.560457
FDT35,OUT018,2403.734576
FDI48,OUT046,950.1014664
DRC24,OUT019,604.9058093
NCZ05,OUT017,1807.328574
FDJ57,OUT049,2982.730261
FDX11,OUT017,2946.440937
FDE09,OUT035,1969.737337
NCK06,OUT049,2052.121428
DRE37,OUT017,3052.593025
FDV56,OUT046,1756.458679
FDY43,OUT017,2727.439163
FDV35,OUT013,2465.767557
FDF05,OUT019,2169.078368
FDA36,OUT035,3008.831836
FDS13,OUT027,5452.025032
FDU47,OUT013,2299.219824
FDI36,OUT010,1203.298593
FDH48,OUT046,1476.120393
FDZ14,OUT013,2007.405251
FDS46,OUT013,2000.292984
FDE21,OUT017,2021.099815
FDA26,OUT049,3485.908143
FDV12,OUT046,1668.932323
FDL46,OUT019,85.09546024
FDN57,OUT013,2313.970558
NCJ18,OUT017,2017.713838
FDO36,OUT045,2738.891903
FDX55,OUT018,3063.413792
FDT25,OUT019,190.343858
FDD16,OUT049,1401.436213
NCX18,OUT013,3073.178616
NCG55,OUT018,1616.380586
NCV18,OUT049,1522.339034
NCS18,OUT035,1924.996115
FDC37,OUT045,1701.190116
FDE47,OUT046,2013.052231
DRG49,OUT019,1939.689881
FDC39,OUT049,3291.177302
FDH24,OUT019,702.552918
FDV39,OUT027,4526.232064
NCL17,OUT045,2215.769931
NCY53,OUT035,2005.936403
FDH52,OUT013,1175.836238
NCD19,OUT018,746.2045755
FDI44,OUT046,1331.398484
DRD49,OUT027,5092.665369
FDN08,OUT035,2087.328535
FDO20,OUT027,5308.318344
FDY02,OUT046,3983.244585
FDX23,OUT045,1506.007429
FDX01,OUT017,1993.442905
FDH20,OUT027,3072.012238
NCX41,OUT017,3363.410821
FDD21,OUT027,3337.636968
DRH11,OUT019,1.87167441
DRE60,OUT018,3201.475278
FDB10,OUT013,3661.549275
FDH38,OUT013,1953.143829
NCL07,OUT018,530.0997559
FDD48,OUT046,1863.099788
NCT54,OUT027,3025.80395
FDF32,OUT027,4530.521731
DRH51,OUT045,1429.393986
DRG03,OUT035,2608.568773
NCY42,OUT019,471.171166
FDH32,OUT017,1693.53802
NCJ06,OUT027,3415.717478
FDH47,OUT027,3074.382994
FDZ08,OUT018,1149.40177
FDK16,OUT017,1703.095397
DRG01,OUT018,1062.290082
NCM53,OUT027,3193.366904
NCB07,OUT035,3202.132789
NCZ06,OUT035,4006.57109
FDU48,OUT049,2200.15496
NCB55,OUT027,2537.451156
FDP15,OUT013,3961.454159
FDF17,OUT046,3042.663707
NCN06,OUT049,2691.441886
DRM48,OUT018,523.4765108
FDH10,OUT046,2981.704686
FDC60,OUT018,1237.943347
FDE35,OUT018,810.964241
DRI23,OUT013,2590.545376
NCR38,OUT013,3894.81276
FDP04,OUT035,1277.585346
NCW17,OUT045,2033.0044
FDX34,OUT017,2083.451547
NCK53,OUT045,1572.648829
NCO54,OUT010,1.87167441
NCH55,OUT046,2058.771496
FDT44,OUT027,3365.219524
DRG49,OUT046,3712.389321
FDX46,OUT010,1.87167441
DRG36,OUT049,2771.855975
FDU37,OUT049,1490.466812
FDK10,OUT049,2929.935905
DRF37,OUT027,5427.754099
FDC44,OUT035,1995.890004
FDP15,OUT046,3920.930029
FDZ27,OUT027,2398.448802
FDY22,OUT019,477.8315882
DRG51,OUT035,2758.032194
FDN58,OUT045,3510.065271
FDW01,OUT049,2535.318043
FDX24,OUT018,1315.08299
FDO51,OUT017,945.2800508
FDJ52,OUT027,4000.250315
NCY06,OUT010,254.6274047
FDE20,OUT018,2382.249067
FDT23,OUT010,1.87167441
FDQ51,OUT046,943.0263764
FDE35,OUT046,1097.72033
FDB46,OUT013,3306.442101
NCG19,OUT035,3719.046183
NCL06,OUT018,3701.756206
FDT36,OUT019,1.87167441
FDC56,OUT049,2067.39836
FDJ26,OUT049,3402.5971
FDZ59,OUT017,2743.205117
FDV11,OUT027,4211.124601
FDR13,OUT010,52.3324515
FDI15,OUT018,3747.927316
FDF47,OUT018,3175.774456
NCB54,OUT019,277.9445678
NCK19,OUT027,4443.372866
FDX16,OUT017,2499.480565
FDL50,OUT045,1973.023423
NCE31,OUT035,888.724217
DRJ01,OUT049,2643.351865
FDE22,OUT013,2562.436622
FDY20,OUT019,1.87167441
NCO14,OUT045,807.7212155
NCR50,OUT017,2501.325121
DRM47,OUT017,3069.714514
FDO27,OUT010,1.87167441
FDJ20,OUT027,3475.209433
NCX17,OUT013,3625.387386
FDG59,OUT049,860.1775318
FDD52,OUT045,1723.542138
FDO48,OUT017,3509.562619
FDC59,OUT019,1.87167441
FDS15,OUT018,1522.608476
FDB47,OUT035,3395.885586
FDV14,OUT019,1.87167441
FDB27,OUT013,3062.680372
FDA35,OUT035,2159.68949
FDN51,OUT018,3716.544116
FDO39,OUT019,1029.025137
FDB28,OUT049,3159.813414
DRJ25,OUT046,948.7087547
FDH46,OUT027,3127.666371
FDI10,OUT045,2635.599593
FDU21,OUT018,445.8478458
FDD09,OUT049,2908.939418
FDD10,OUT046,2804.206865
FDN31,OUT010,1140.532193
FDA46,OUT018,2785.97246
FDM56,OUT046,1784.078412
FDF11,OUT010,1829.750052
FDS32,OUT018,1980.518938
NCM06,OUT013,2453.387579
FDZ26,OUT045,3594.769025
FDO01,OUT013,2130.716004
FDJ46,OUT049,2828.977174
FDG26,OUT019,2113.913256
FDZ38,OUT035,2873.704481
NCO55,OUT013,1774.59361
FDT60,OUT035,2157.281557
FDW37,OUT049,1642.79001
NCK42,OUT018,3046.292303
FDA45,OUT046,2748.478377
FDW55,OUT018,3563.769073
FDY44,OUT017,3138.726668
FDQ31,OUT017,1564.055866
FDM09,OUT049,2779.983463
FDH12,OUT018,1482.119744
NCQ43,OUT035,1956.416493
FDT33,OUT035,2770.374994
NCT41,OUT018,2126.633559
DRJ25,OUT010,1.87167441
NCQ41,OUT046,3050.791195
NCN17,OUT049,1774.153898
DRO35,OUT027,3373.836034
FDU27,OUT018,671.5100424
FDY43,OUT027,4110.203047
FDG46,OUT035,2040.216558
DRL49,OUT018,2036.247425
NCB55,OUT049,1162.453172
FDK28,OUT049,4042.369403
FDO49,OUT045,876.2443484
FDT03,OUT013,2875.136152
FDW33,OUT027,3187.647348
FDR02,OUT035,1962.098871
FDF50,OUT013,3104.147148
FDA40,OUT018,1245.581813
NCT53,OUT018,2336.115133
FDY60,OUT035,2414.289777
FDP44,OUT027,3159.123926
NCQ50,OUT045,3227.281875
NCC30,OUT017,2880.251383
FDQ60,OUT018,1702.062385
FDG41,OUT046,1800.259034
FDQ03,OUT046,3629.115455
FDM03,OUT045,1696.900449
FDZ51,OUT018,1311.697013
DRF51,OUT035,939.1849941
FDF39,OUT017,4075.017879
FDW52,OUT035,2719.425195
FDY22,OUT049,2412.985334
FDG14,OUT013,2415.30678
FDA57,OUT017,904.3394736
FDL45,OUT019,238.4338794
FDX28,OUT046,1634.125969
NCQ54,OUT013,2697.638331
FDH40,OUT045,1318.463209
FDU52,OUT035,2635.210462
FDT60,OUT010,170.8645166
FDK08,OUT045,1598.349651
FDN04,OUT049,2898.026506
FDE50,OUT013,2949.416017
FDI16,OUT049,1066.762152
FDM50,OUT049,1197.711371
NCV30,OUT049,1223.864038
FDT44,OUT013,1928.346697
FDY60,OUT013,2346.820824
FDT56,OUT017,1178.543536
FDV58,OUT018,2764.975973
FDU04,OUT013,2031.224339
NCN05,OUT027,4332.516444
FDI53,OUT018,2288.514134
FDD34,OUT046,2586.672157
FDW47,OUT027,3460.947722
FDT51,OUT027,3283.827391
FDO27,OUT013,1645.637655
NCQ18,OUT018,1428.384522
NCW05,OUT013,1830.359275
FDI15,OUT010,2193.436558
NCH43,OUT010,1504.670544
FDT40,OUT049,2132.083672
NCG19,OUT017,3658.49984
NCM30,OUT035,966.7675498
FDB38,OUT017,2595.097231
FDB22,OUT046,2440.520359
FDC58,OUT046,866.8276003
NCI29,OUT013,2279.653226
FDA23,OUT010,1.87167441
DRG48,OUT013,2326.765203
FDV21,OUT013,2060.236783
NCG18,OUT019,1.87167441
FDG40,OUT045,662.5474615
FDU24,OUT018,1328.892856
FDA22,OUT049,2709.01522
FDY35,OUT046,901.1077553
FDJ15,OUT045,2778.854436
NCW18,OUT018,3360.947921
FDK56,OUT018,2679.820373
FDF44,OUT046,2131.621473
FDP51,OUT049,2046.928072
FDU22,OUT027,3360.440835
FDM28,OUT017,2884.992894
NCL42,OUT046,3730.488854
FDJ15,OUT019,1073.351691
FDI32,OUT018,1600.162787
DRL11,OUT046,2516.230113
DRO59,OUT018,1057.059549
FDA07,OUT019,193.2036357
NCO53,OUT013,2873.706263
FDO21,OUT045,3384.835606
FDW39,OUT045,2715.599014
NCV17,OUT013,2138.769138
FDE22,OUT046,2501.894047
NCB06,OUT018,2243.735735
DRF48,OUT017,2988.285204
FDB05,OUT013,3817.673117
FDP28,OUT027,5400.623388
FDP23,OUT046,3378.767658
NCS41,OUT018,2589.322708
FDS40,OUT018,526.8253104
FDA16,OUT017,3475.245287
FDN20,OUT035,2775.116506
FDF04,OUT027,5386.850698
DRG36,OUT018,2411.298688
FDW16,OUT018,1311.282345
FDU09,OUT017,1110.924093
FDW01,OUT046,2442.928291
FDB15,OUT045,3959.885421
NCJ17,OUT049,1565.198522
NCT18,OUT018,2595.568463
FDG16,OUT018,3043.432525
FDP27,OUT017,3076.412113
FDQ44,OUT027,3422.829745
FDL50,OUT027,3484.729633
FDW57,OUT027,4243.974868
FDS34,OUT013,1906.972718
NCV30,OUT035,1260.915702
FDD26,OUT018,2626.951663
FDA03,OUT045,2273.380153
FDS27,OUT018,2774.496173
FDM12,OUT013,2954.64655
NCV42,OUT027,3264.786991
NCS41,OUT046,2874.648909
FDN56,OUT018,2016.191804
DRK59,OUT046,3575.305878
NCG18,OUT046,1714.614412
NCN26,OUT017,2008.68266
FDI60,OUT027,2588.8528
NCI43,OUT049,1044.936328
NCL17,OUT049,2378.216157
FDQ19,OUT019,1921.138503
FDY43,OUT049,2719.476287
FDR36,OUT049,947.8154187
FDJ58,OUT049,2798.534841
DRY23,OUT045,796.3192819
FDK26,OUT027,4371.538111
DRH03,OUT045,1524.144139
FDC10,OUT010,114.6841842
FDD23,OUT013,2931.316484
FDP32,OUT045,1982.506446
FDO31,OUT035,1533.238031
FDQ57,OUT013,2336.285403
FDX32,OUT027,3744.59763
FDC39,OUT027,4661.885619
FDU55,OUT046,3976.621339
FDL45,OUT013,2034.498784
DRK37,OUT049,3032.702016
FDK22,OUT013,3348.77539
DRG37,OUT027,3917.880139
FDK22,OUT017,3401.454443
DRH36,OUT018,1019.430594
DRC36,OUT018,2456.980777
DRE03,OUT027,2348.928892
FDF34,OUT046,3055.495529
FDZ22,OUT046,1414.220505
FDC44,OUT010,49.50985093
FDN31,OUT027,4379.102223
FDO03,OUT017,3616.655573
FDA01,OUT049,1184.390527
NCH42,OUT049,3636.801452
FDF46,OUT018,1637.339897
DRL35,OUT046,858.7372892
FDW46,OUT049,1239.555638
FDB58,OUT046,2260.577428
FDD47,OUT018,2396.058933
NCO17,OUT045,1867.775025
FDJ26,OUT017,3404.84042
FDU37,OUT045,1310.86192
